Dataset	RunID	Masking	Build	Chance	RunTime	SeqNum	UPNum	AANum	MotNum	Rank	Sig	Pattern	IC	Occ	Support	UP	ExpUP	Prob	Cloud	CloudSeq	CloudUP
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:07:24	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:07:24	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:07:24	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:07:24	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:07:24	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:07:24	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:07:24	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:07:24	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:07:24	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:07:24	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:07:24	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:07:24	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:07:24	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:07	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:08:32	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:43	35	27	7428	0	0	0.3	-									
interactors_of.P09543	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:12:18	35	27	7428	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:11:08	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:10	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:11:08	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:10	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:11:08	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:10	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:11:08	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:10	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:11:08	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:10	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:11:08	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:10	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:11:08	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:10	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:11:08	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:10	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:11:08	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:10	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:11:08	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:10	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:11:08	25	17	5704	0	0	0.3	-									
interactors_of.P11166	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:03:10	25	17	5704	0	0	0.3	-									
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:14:14	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.63e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:04:55	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.62e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:14:14	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.63e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:04:55	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.62e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:14:14	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.63e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:04:55	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.62e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:14:14	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.63e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:04:55	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.62e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:14:14	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.63e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:04:55	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.62e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:14:14	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.63e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:04:55	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.62e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:14:14	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.63e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:04:55	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.62e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:14:14	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.63e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:04:55	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.62e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:14:14	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.63e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:04:55	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.62e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:14:14	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.63e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:04:55	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.62e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:14:14	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.63e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:04:55	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.62e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:14:14	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.63e-07	1	4	4
interactors_of.P13667	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:04:55	35	25	9278	1	1	0.04	N..WH	3	4	4	4	0.065	5.62e-07	1	4	4
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:08:18	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:22	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:09:48	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:12:42	69	52	14779	0	0	0.3	-									
interactors_of.P16615	2017-12-09	FreqDisComp-5-8	l5w2o3a3	Sig	00:00:45	69	52	14779	0	0	0.3	-									
